filename,xmin,ymin,xmax,ymax
B19_day25_resx2.tiff,4780.668198833131,2395.136942039052,4833.33180116687,2518.8630579609485
B19_day26_resx2.tiff,1281.3820864166855,2607.2385441970573,1656.6179135833147,2822.7614558029427
B19_day26_resx2.tiff,5018.525138157193,2248.302597731453,5127.474861842807,2521.697402268547
B19_day27_resx2.tiff,1800.509957401663,2491.1369420390515,1877.490042598337,2614.863057960948
B19_day28_resx2.tiff,6217.959083724619,1161.0839322174832,6328.040916275381,1236.9160677825166
B19_day30_resx2.tiff,5126.4018291227685,2421.159029464705,5199.598170877232,2564.8409705352947
B20_day01_resx2.tiff,6324.872321199913,1052.1258983262248,6389.127678800087,1165.8741016737754
B20_day01_resx2.tiff,1585.0221156605542,2667.039757366176,1620.977884339446,2702.960242633824
B20_day03_resx2.tiff,6280.958758491907,1010.1347332964862,6337.041241508092,1131.8652667035135
B20_day04_resx2.tiff,1650.3100695532205,2628.086140960049,1751.6899304467793,2705.913859039952
B20_day06_resx2.tiff,6267.446845887453,1028.121480841094,6350.553154112547,1137.878519158906
B20_day07_resx2.tiff,6267.416636045517,1178.09497593031,6318.583363954484,1263.9050240696902
B20_day07_resx2.tiff,1854.5069516461676,2416.1126458708327,2011.4930483538328,2517.887354129167
B20_day10_resx2.tiff,2237.2091923768926,2493.1546119795744,2340.7908076231074,2632.8453880204256
B20_day11_resx2.tiff,6248.836106797608,1094.0684710195258,6305.163893202391,1155.9315289804742
B20_day11_resx2.tiff,1869.145824792541,2413.0618447918296,1952.8541752074589,2468.9381552081704
B20_day12_resx2.tiff,6160.654431979555,1137.1546119795744,6265.345568020446,1276.8453880204256
B20_day15_resx2.tiff,3757.8714817635846,1769.070687541217,3820.128918236415,1832.929128458783
B20_day16_resx2.tiff,1626.074181336876,2499.2429616821883,1719.925818663124,2718.757038317812
B20_day19_resx2.tiff,6268.330832212237,1059.088349702614,6333.669167787764,1138.911650297386
B20_day20_resx2.tiff,6303.272598708095,1055.0971846728753,6350.727401291906,1142.902815327125
B20_day21_resx2.tiff,6414.507968902225,1082.09497593031,6451.492031097776,1167.9050240696902
B20_day23_resx2.tiff,2857.995667856102,2081.0618447918296,2900.004332143899,2136.9381552081704
B20_day25_resx2.tiff,6298.392268936446,1010.1303158113556,6379.607731063553,1127.8696841886444
B20_day31_resx2.tiff,6304.643140850785,1109.057427306699,6361.356859149214,1160.942572693301
B20_day32_resx2.tiff,2099.172295090416,2371.0485923364377,2146.827704909584,2414.9514076635623
B21_day01_resx2.tiff,1633.7253851806176,2298.059636049265,1696.2746148193824,2351.9403639507354
B21_day03_resx2.tiff,1862.233522853864,2416.1038109005717,1915.7664771461364,2509.8961890994287
B21_day04_resx2.tiff,1904.6069343237373,2431.06184479183,1981.3930656762632,2486.9381552081704
B21_day08_resx2.tiff,1651.6302011298894,2133.37990372124,1754.369798870111,2476.62009627876
B21_day11_resx2.tiff,2113.650300012109,2376.09055844518,2164.349699987892,2457.9094415548207
B21_day11_resx2.tiff,1938.9597950438988,2400.125898326225,2015.040204956101,2513.8741016737754
B21_day11_resx2.tiff,1645.3665276531774,2390.121480841094,1704.6334723468226,2499.878519158906
B21_day11_resx2.tiff,1682.3265441294664,2274.081723474918,1743.673455870534,2347.918276525082
B21_day11_resx2.tiff,4121.463882445736,2416.227500484231,4276.536117554264,2621.772499515769
B21_day11_resx2.tiff,1428.048859235305,2364.3511900678905,1557.9511407646953,2681.648809932109
B21_day12_resx2.tiff,1634.890006897049,2218.1258983262246,1711.1099931029512,2331.8741016737754
B21_day12_resx2.tiff,1972.180171224888,2400.09497593031,2053.819828775112,2485.9050240696897
B21_day12_resx2.tiff,4250.1548980046455,2421.2650491078416,4387.8451019953545,2660.7349508921584
B21_day13_resx2.tiff,3726.059607883052,1772.342355097629,3799.940792116948,2081.657644902371
B21_day13_resx2.tiff,4395.257377409105,2408.214248028839,4558.742622590896,2601.785751971161
B21_day15_resx2.tiff,4011.640794686313,2425.291554018626,4198.359205313687,2688.708445981374
B21_day15_resx2.tiff,2084.162442013255,2423.030922395915,2109.837557986745,2450.969077604085
B21_day20_resx2.tiff,1956.8050415164837,2410.108228385702,2021.1949584835168,2507.891771614298
B21_day21_resx2.tiff,1866.6455156831385,2376.1126458708327,2031.3544843168615,2477.887354129167
B21_day22_resx2.tiff,1947.438176156122,2166.337937612498,2006.5618238438776,2471.662062387502
B21_day22_resx2.tiff,1443.2303031050542,2513.079514732353,1486.7696968949458,2584.920485267648
B21_day23_resx2.tiff,4179.936403033638,2474.2098305437084,4334.063596966361,2663.790169456292
B21_day23_resx2.tiff,3738.684657778975,1773.0574650858248,3771.315342221025,1824.942410914175
B21_day24_resx2.tiff,4272.272046566206,2440.1656556924013,4393.727953433793,2589.8343443075987
B21_day24_resx2.tiff,3747.587221406973,1765.0573073508738,3798.4131785930263,1816.942492649126
B21_day26_resx2.tiff,4107.299944396768,2541.0220874256534,4162.700055603232,2560.977912574346
B21_day27_resx2.tiff,3753.556605026869,1770.0419260645667,3784.4437949731314,1807.9579539354331
B21_day27_resx2.tiff,4186.002335228152,2464.1258983262246,4255.997664771848,2577.874101673775
B21_day30_resx2.tiff,1678.4520353395085,2266.125898326225,1771.5479646604915,2379.874101673775
B21_day30_resx2.tiff,2104.332368980091,2398.077305989787,2165.667631019909,2467.922694010213
B21_day31_resx2.tiff,1680.4039900373798,2283.0618447918296,1745.5960099626204,2338.9381552081704
B21_day31_resx2.tiff,2148.8237951527194,2386.1126458708327,2209.1762048472806,2487.887354129167
B21_day31_resx2.tiff,1621.7575555096437,2398.214248028839,1712.242444490356,2591.785751971161
B21_day32_resx2.tiff,1941.7459486311216,2450.0552185641336,1992.2540513688784,2499.9447814358664
B21_day32_resx2.tiff,4527.606508721309,2644.1126458708327,4606.393491278691,2745.8873541291678
B21_day33_resx2.tiff,1347.7302296592254,2687.0662622769605,1410.2697703407748,2746.9337377230395
B21_day33_resx2.tiff,4628.8468791348205,2585.132524553921,4753.15312086518,2704.867475446079
B22_day02_resx2.tiff,3053.0522375384617,1591.128206847916,3144.9477624615383,1706.871793152084
B22_day02_resx2.tiff,4256.175746873515,2490.108228385702,4349.824253126485,2587.891771614298
B22_day05_resx2.tiff,2163.566863790056,2370.1038109005717,2274.4331362099447,2463.8961890994287
B22_day06_resx2.tiff,1990.8990186613169,2386.1126458708327,2111.1009813386827,2487.887354129167
B22_day09_resx2.tiff,4427.891598521481,2458.227500484231,4538.108401478519,2663.772499515769
B22_day09_resx2.tiff,1661.8913705428308,2260.2319179693613,1760.108629457169,2469.7680820306387
B22_day10_resx2.tiff,1809.091005054712,2423.039757366176,1848.908994945288,2458.960242633824
B22_day11_resx2.tiff,4048.9684925501024,2415.198786830881,4197.031507449898,2594.801213169119
B22_day12_resx2.tiff,4154.664054543004,2442.209830543708,4291.335945456995,2631.790169456292
B22_day12_resx2.tiff,1941.689073677584,2442.0773059897874,2024.310926322417,2511.922694010213
B22_day12_resx2.tiff,2125.8101381065726,2428.134733296486,2196.1898618934274,2549.865266703514
B22_day13_resx2.tiff,2028.560040948695,2407.141359524182,2153.439959051305,2534.858640475817
B22_day14_resx2.tiff,4196.107207870782,2439.1413595241825,4377.892792129218,2566.858640475818
B22_day16_resx2.tiff,1684.346161050691,2253.207621801143,1785.653838949309,2440.792378198857
B22_day16_resx2.tiff,1742.0571234583877,2435.145777009313,1791.942876541612,2566.854222990687
B22_day16_resx2.tiff,1847.7744168429892,2536.09055844518,1910.2255831570108,2617.9094415548207
B22_day16_resx2.tiff,2141.6444194678697,2367.1943693457506,2248.3555805321303,2542.8056306542494
B22_day16_resx2.tiff,2305.269196285445,2069.070679762091,2364.730803714555,2132.929320237909
B22_day17_resx2.tiff,1906.981848389073,2366.130315811356,2099.018151610927,2483.8696841886444
B22_day17_resx2.tiff,4021.079742194928,2381.203204316012,4160.920257805073,2564.796795683988
B22_day18_resx2.tiff,1918.05087982408,2444.068471019525,1975.94912017592,2505.9315289804745
B22_day18_resx2.tiff,6273.312814825548,1100.1347332964865,6344.687185174452,1221.865266703514
B22_day18_resx2.tiff,4090.817298110801,2468.1435682667475,4227.182701889198,2597.8564317332525
B22_day19_resx2.tiff,4188.255305905846,2461.220874256535,4349.744694094154,2660.779125743465
B22_day19_resx2.tiff,1972.49632100322,2452.1921606031856,2069.50367899678,2625.8078393968144
B22_day19_resx2.tiff,3067.127696106045,1924.3334203482416,3202.872303893955,2225.666579651758
B22_day20_resx2.tiff,4218.6518178220185,2428.214248028839,4439.348182177982,2621.785751971161
B22_day20_resx2.tiff,2112.377887561774,2343.1590294647053,2257.622112438226,2486.840970535295
B22_day22_resx2.tiff,1840.976181087256,2417.0485923364377,1869.023818912744,2460.9514076635623
B22_day22_resx2.tiff,3971.133093319421,2430.2230829991,4154.86690668058,2631.7769170009
B22_day23_resx2.tiff,4082.222189260538,2405.2385441970573,4223.7778107394615,2620.7614558029422
B22_day23_resx2.tiff,1674.7485477877235,2243.1546119795744,1795.2514522122765,2382.8453880204256
B22_day24_resx2.tiff,2369.495319706615,2195.247379167319,2480.504680293385,2418.752620832681
B22_day24_resx2.tiff,1962.9870981583283,2450.0861409600484,2027.0129018416717,2527.913859039952
B22_day25_resx2.tiff,2111.8284805633803,2388.077305989787,2146.17151943662,2457.9226940102126
B22_day25_resx2.tiff,4147.963719477157,2438.196578088316,4306.036280522843,2615.8034219116835
B22_day26_resx2.tiff,3179.074761387777,2110.121480841094,3282.9252386122234,2219.878519158906
B22_day26_resx2.tiff,1612.217160921156,2274.117063355964,1681.7828390788438,2379.882936644037
B22_day26_resx2.tiff,4188.614637627012,2443.2297092267963,4417.385362372988,2650.770290773204
B22_day27_resx2.tiff,2003.4892211179863,2446.081723474918,2042.510778882014,2519.918276525082
B22_day27_resx2.tiff,4244.134416807636,2493.172281920097,4389.865583192364,2648.8277180799023
B22_day29_resx2.tiff,4040.62524222006,2415.159029464705,4193.37475777994,2558.840970535295
B22_day30_resx2.tiff,4110.222228382141,2463.18995186062,4255.777771617859,2634.81004813938
B22_day30_resx2.tiff,6222.984199727118,1044.1921606031851,6327.015800272882,1217.8078393968146
B22_day30_resx2.tiff,1982.6293882679388,2399.145777009313,2143.370611732061,2530.854222990687
B22_day31_resx2.tiff,6252.579109395355,1082.1303158113556,6329.420890604646,1199.8696841886444
B22_day31_resx2.tiff,2090.326236365503,2367.1811168903587,2199.673763634497,2530.818883109642
B22_day32_resx2.tiff,1804.950036387136,2333.0353398810457,1849.049963612864,2364.9646601189543
B22_day32_resx2.tiff,1987.8622354270028,2360.108228385702,2078.1377645729976,2457.891771614298
D01_day05_resx2.tiff,3163.196524597215,2181.1943693457506,3278.803475402785,2356.8056306542494
D01_day05_resx2.tiff,1061.25817017254,2615.0618447918296,1140.7418298274597,2670.9381552081704
D01_day05_resx2.tiff,1985.564090371441,2333.1369420390515,2144.435909628559,2456.8630579609485
D01_day06_resx2.tiff,3213.904163308032,2197.1590294647053,3308.095836691968,2340.840970535295
D01_day06_resx2.tiff,1630.141341975542,2284.205413058577,1675.8586580244582,2469.7945869414225
D01_day06_resx2.tiff,1074.4653700346223,2636.081723474917,1199.5346299653777,2709.918276525082
D01_day07_resx2.tiff,1876.2280429383432,2368.1435682667475,2001.7719570616568,2497.8564317332525
D01_day08_resx2.tiff,3971.671270100215,2252.2363354544923,4090.328729899785,2465.763664545508
D01_day08_resx2.tiff,1280.520545061774,2555.070679762091,1345.4794549382264,2618.9293202379085
D01_day08_resx2.tiff,1919.696362818106,2405.0927671877444,1978.303637181894,2488.907232812256
D01_day08_resx2.tiff,1844.797111908014,2555.088349702614,1961.2028880919863,2634.911650297386
D01_day09_resx2.tiff,4068.184119205357,2346.2451704247537,4149.815880794642,2567.7548295752467
D01_day09_resx2.tiff,1396.4582521215732,2501.145777009313,1533.5417478784268,2632.854222990687
D01_day09_resx2.tiff,1911.680074705186,2531.1369420390515,2010.3199252948136,2654.863057960948
D01_day10_resx2.tiff,4189.925102660728,2353.295971503757,4300.074897339272,2620.704028496243
D01_day10_resx2.tiff,2383.868076582398,2422.231917969362,2594.1319234176026,2631.7680820306387
D01_day10_resx2.tiff,3124.576227687744,2207.1590294647053,3277.423772312256,2350.840970535295
D01_day12_resx2.tiff,1873.818188606698,2553.057427306699,1980.1818113933016,2604.942572693301
D01_day13_resx2.tiff,2209.588905903668,2316.0993934154408,2304.4110940963315,2405.9006065845592
D01_day13_resx2.tiff,1677.6179621600202,2107.172281920097,1748.38203783998,2262.8277180799028
D01_day14_resx2.tiff,1763.8800914551912,2193.075097247222,1842.1199085448093,2260.924902752778
D01_day17_resx2.tiff,3726.3019748415713,1791.0484523806124,3755.6980251584287,1834.9513076193875
D01_day18_resx2.tiff,2090.214333461724,1922.267257850407,2271.785666538276,2163.732742149593
D01_day19_resx2.tiff,1821.22323374773,2150.1082283857018,1852.7767662522697,2247.891771614298
D01_day21_resx2.tiff,1944.5943808917264,2371.0618447918296,1997.4056191082736,2426.9381552081704
D01_day21_resx2.tiff,1454.6560254088477,1963.057427306699,1479.343974591152,2014.942572693301
D01_day22_resx2.tiff,4204.218740002241,2288.227500484231,4269.781259997759,2493.772499515769
D01_day23_resx2.tiff,4276.453515308041,2374.2186655139694,4361.54648469196,2571.7813344860306
D01_day23_resx2.tiff,1078.37590201101,2605.0971846728758,1239.62409798899,2692.9028153271247
D01_day24_resx2.tiff,4353.254048804948,2352.249587909884,4452.745951195053,2577.750412090116
D01_day24_resx2.tiff,1102.6848702639609,2574.1435682667475,1263.3151297360394,2703.856431733252
D01_day25_resx2.tiff,1210.3465428747538,2512.249587909884,1339.6534571252462,2737.750412090116
D01_day26_resx2.tiff,4603.552818739547,1727.1633549498358,4678.447181260452,1874.836461050164
D01_day27_resx2.tiff,2524.32655666125,2229.494758334638,2633.67344333875,2676.5052416653625
D01_day28_resx2.tiff,1431.2333878293146,1954.0773059897876,1474.7666121706857,2023.9226940102128
D01_day29_resx2.tiff,4233.880216289219,2305.3092239591488,4424.119783710781,2584.6907760408512
D01_day29_resx2.tiff,5100.776561519695,2402.1479857518784,5221.223438480305,2535.8520142481216
D01_day29_resx2.tiff,4814.633389677778,2107.295971503757,4963.366610322222,2374.704028496244
D01_day30_resx2.tiff,4915.938726022519,2149.424078572547,5138.0612739774815,2532.575921427453
D01_day30_resx2.tiff,2216.772143625401,2373.0485923364377,2261.2278563745986,2416.9514076635623
D01_day31_resx2.tiff,4991.250710701899,1903.8790795410089,5226.7492892981,2698.120920458992
D02_day01_resx2.tiff,1562.956802424285,2000.1126458708327,1619.043197575715,2101.8873541291678
D02_day02_resx2.tiff,1509.5253922664942,2018.0993934154408,1604.4746077335053,2107.9006065845592
D02_day05_resx2.tiff,6240.200614266842,2206.130315811356,6377.799385733157,2323.8696841886444
D02_day05_resx2.tiff,5107.47545305797,2222.196578088316,5214.524546942029,2399.803421911684
D02_day06_resx2.tiff,1421.741971869909,2058.0419661087417,1452.258028130091,2095.9580338912583
D02_day06_resx2.tiff,2984.976314989099,2529.150194494444,3061.0236850109004,2664.849805505556
D02_day07_resx2.tiff,1452.0111718275302,1978.041866329616,1477.9888281724698,2015.958133670384
D02_day07_resx2.tiff,1416.721980623397,2070.0375486236107,1445.278019376603,2103.9624513763893
D02_day07_resx2.tiff,2028.6707478448443,2499.185534375489,2213.329252155156,2666.814465624511
D02_day08_resx2.tiff,2034.093384765229,2015.295871724631,2175.906615234771,2282.704128275369
D02_day08_resx2.tiff,2474.5494888712174,2077.5610206115985,2695.450511128782,2584.438979388401
D02_day08_resx2.tiff,4177.137100922008,2549.150194494444,4420.862899077992,2684.849805505556
D02_day09_resx2.tiff,2193.6922027242285,1903.4239787934207,2344.3077972757715,2286.576021206579
D02_day09_resx2.tiff,2618.165680583204,1904.6913364229545,2863.834319416796,2529.308663577046
D02_day09_resx2.tiff,3108.582219701212,2130.205413058577,3321.4177802987883,2315.7945869414225
D02_day09_resx2.tiff,2376.5834236056976,2652.152403237009,2485.4165763943024,2789.84759676299
D02_day09_resx2.tiff,3392.4301595115417,2376.134733296486,3493.5702404884587,2497.865266703514
D02_day09_resx2.tiff,3653.453912422517,2587.053009821568,3700.546487577483,2634.946990178432
D02_day09_resx2.tiff,1567.16696107091,1945.1545122004488,1642.83303892909,2084.8454877995514
D02_day09_resx2.tiff,1479.1526463492396,1973.0662622769603,1514.84735365076,2032.93373772304
D02_day10_resx2.tiff,2666.328479374499,1844.5587120899077,2899.6715206255017,2349.441287910093
D02_day10_resx2.tiff,3276.557956926315,2130.2319179693613,3485.442043073685,2339.7680820306387
D02_day10_resx2.tiff,2912.32107447496,2472.2407529396232,3137.67892552504,2689.7592470603768
D02_day10_resx2.tiff,5810.338790622346,2548.024296168219,5835.661209377654,2569.975703831781
D02_day10_resx2.tiff,1995.05380276988,2321.0706797620915,2118.94619723012,2384.929320237909
D02_day10_resx2.tiff,1440.873412962503,1947.101402158006,1525.1265870374973,2038.898197841994
D02_day11_resx2.tiff,3357.3705827620297,2566.117063355964,3664.6294172379694,2671.882936644037
D02_day11_resx2.tiff,5665.95616826403,2061.5035933049,5824.04383173597,2516.4964066951006
D02_day11_resx2.tiff,6400.9604175803925,2573.0397573661767,6433.039582419607,2608.960242633824
D02_day11_resx2.tiff,2207.5466864947675,2340.108228385702,2334.453313505232,2437.891771614298
D02_day11_resx2.tiff,3986.708374362416,2651.154611979574,4091.291625637584,2790.8453880204256
D02_day12_resx2.tiff,4832.096116922259,2422.0993934154408,4905.90388307774,2511.9006065845592
D02_day12_resx2.tiff,1437.7066337660028,1944.085841180923,1500.2933662339974,2021.9137588190772
D02_day12_resx2.tiff,1546.463360573637,1985.216456771404,1647.5366394263629,2180.783543228596
D02_day12_resx2.tiff,2018.9633910460796,2113.2871365334954,2099.0366089539207,2372.7128634665046
D02_day12_resx2.tiff,2284.2616796276834,2352.2363354544923,2437.738320372316,2565.763664545508
D02_day12_resx2.tiff,4167.504727584415,2674.117063355964,4330.4952724155855,2779.882936644037
D02_day12_resx2.tiff,1003.963962059252,2695.0795147323524,1030.0360379407475,2766.920485267647
D02_day13_resx2.tiff,4921.989276676081,2406.139150781617,5000.01072332392,2531.860849218383
D02_day13_resx2.tiff,1513.5024588886606,1988.0949759303096,1628.4975411113394,2073.90502406969
D02_day13_resx2.tiff,2033.026418116436,1960.417452344851,2192.9735818835643,2337.582547655149
D02_day13_resx2.tiff,4256.773523487669,2605.0971846728758,4329.226476512331,2692.9028153271247
D02_day13_resx2.tiff,2634.540387903562,2139.203204316012,2855.459612096438,2322.796795683988
D02_day13_resx2.tiff,2742.1761562983866,2399.0265049107843,2771.823843701613,2422.973495089216
D02_day13_resx2.tiff,3077.326801951591,2138.333520127368,3252.673198048409,2439.6664798726324
D02_day14_resx2.tiff,2075.15400260402,1926.3511900678905,2186.84599739598,2243.648809932109
D02_day14_resx2.tiff,2540.3255210618613,1871.8393221748324,2817.6744789381387,2630.160677825168
D02_day14_resx2.tiff,3140.9410501838943,1878.4837146218115,3321.0589498161057,2315.516285378189
D02_day14_resx2.tiff,3802.338072014541,2359.273884078103,3983.661927985459,2606.726115921897
D02_day15_resx2.tiff,2728.143511807816,1508.2854881730327,2909.856488192184,2669.7145118269677
D02_day15_resx2.tiff,3320.256891780573,2051.3754862361093,3465.743108219427,2390.6245137638907
D02_day15_resx2.tiff,3020.981173688,2498.1744906626627,3305.0188263120003,2655.8255093373373
D02_day15_resx2.tiff,6459.300320416058,2609.053009821568,6522.699679583943,2656.9469901784314
D02_day15_resx2.tiff,4871.7799627741015,2314.2584228801456,4994.2200372258985,2547.7415771198544
D02_day16_resx2.tiff,2615.957162579893,1594.0954365332868,2794.042837420107,2583.9045634667127
D02_day16_resx2.tiff,1451.4994556337792,2648.09497593031,1538.5005443662208,2733.90502406969
D02_day16_resx2.tiff,3966.585323749683,2618.117063355963,4067.414676250317,2723.8829366440364
D02_day16_resx2.tiff,4633.44325910528,2432.2230829991004,4796.55674089472,2633.7769170009
D02_day17_resx2.tiff,2786.4776172351585,1941.8657273064905,3015.522382764841,2724.134272693509
D02_day17_resx2.tiff,5041.16275963363,2130.457209711027,5276.837240366371,2543.542790288973
D02_day17_resx2.tiff,2364.7598130491606,2442.209830543708,2465.2401869508394,2631.790169456292
D02_day17_resx2.tiff,4681.5391840822285,2403.2871365334954,4868.460815917772,2662.7128634665046
D02_day18_resx2.tiff,4753.327608718853,2368.3070152165837,4944.672391281147,2645.692984783417
D02_day18_resx2.tiff,2379.899056367381,2134.373277493544,2446.100943632618,2471.626722506456
D02_day19_resx2.tiff,2458.1172340004414,1992.6780839675616,2699.8827659995586,2605.321916032438
D02_day19_resx2.tiff,2104.541804780351,1917.176699405228,2209.458195219649,2076.8233005947723
D02_day19_resx2.tiff,3019.625038709441,2098.589734264948,3194.3749612905594,2631.410265735052
D02_day19_resx2.tiff,4755.594494309512,2367.2694665929725,4934.405505690488,2610.7305334070275
D02_day20_resx2.tiff,2545.869078674211,1910.8326959471365,2800.130921325789,2663.1673040528635
D02_day20_resx2.tiff,3128.786426426291,1897.8658270856165,3349.213573573709,2680.134172914384
D02_day20_resx2.tiff,4940.468307267778,2393.291554018626,5357.531692732223,2656.708445981374
D02_day20_resx2.tiff,1953.4915630726275,2579.0795147323524,2016.5084369273725,2650.920485267648
D02_day21_resx2.tiff,4970.34910331756,2326.430704800243,5407.65089668244,2715.569295199757
D02_day21_resx2.tiff,2620.1123605006437,1906.8326959471365,2901.8876394993567,2659.167304052863
D02_day21_resx2.tiff,3665.059648120413,2519.0618447918296,3744.940351879587,2574.93815520817
D02_day21_resx2.tiff,7063.599194440671,2370.4616271961577,7158.4008055593295,2787.5383728038423
D02_day22_resx2.tiff,5046.304055685525,2318.4925495920725,5439.695944314475,2763.5074504079275
D02_day22_resx2.tiff,2733.32920424923,1853.7818948681331,2948.67079575077,2560.2181051318667
D02_day22_resx2.tiff,3976.991649209325,2616.117063355964,4097.008350790676,2721.882936644037
D02_day22_resx2.tiff,173.12851509312907,2452.3511900678905,328.8714849068714,2769.648809932109
D02_day22_resx2.tiff,770.011797359785,2618.147985751879,863.9882026402148,2751.852014248121
D02_day22_resx2.tiff,4570.788832921824,2435.3224764145407,4691.211167078177,2726.677523585459
D02_day23_resx2.tiff,786.7806762729737,2489.172281920097,891.2193237270259,2644.8277180799028
D02_day23_resx2.tiff,4642.607603579228,2427.291554018626,4831.392396420772,2690.708445981374
D02_day23_resx2.tiff,5008.256746406634,2378.227500484231,5133.743253593366,2583.772499515769
D02_day23_resx2.tiff,2874.276223795034,2142.249587909884,3023.7237762049654,2367.750412090116
D02_day23_resx2.tiff,2455.521007386712,2006.589734264948,2686.478992613288,2539.410265735052
D02_day24_resx2.tiff,2333.6465601645577,1887.6184479182973,2584.3534398354423,2446.3815520817025
D02_day24_resx2.tiff,2923.3454354840683,1927.755389957349,3142.6545645159317,2610.2446100426505
D02_day24_resx2.tiff,3800.300966426809,2658.125898326225,3885.699033573191,2771.874101673775
D02_day25_resx2.tiff,2407.083735814691,1882.713423848608,2694.9162641853086,2527.286576151392
D02_day25_resx2.tiff,1610.0681049402938,2364.417452344851,1935.931895059707,2741.582547655149
D02_day25_resx2.tiff,3059.370210173857,1705.6227656243025,3278.6297898261428,2268.3772343756978
D02_day25_resx2.tiff,5228.526521278099,2469.406408632024,5437.473478721902,2836.5935913679755
D02_day25_resx2.tiff,3499.216259120207,2223.2429616821883,3746.784140879793,2442.757038317812
D02_day25_resx2.tiff,3286.5708649301814,2529.203204316012,3399.429135069818,2712.7967956839884
D02_day26_resx2.tiff,1965.997487507936,2353.326893899672,2120.0025124920644,2648.6731061003284
D02_day26_resx2.tiff,881.1383342551966,2554.2628403652766,1084.861665744804,2791.737159634723
D02_day26_resx2.tiff,2662.8699385687914,1897.7552901782235,2847.130061431209,2580.2447098217767
D02_day26_resx2.tiff,3146.3571558563726,1754.5676468392946,3431.642844143628,2267.4323531607056
D02_day26_resx2.tiff,3570.4006241123857,2634.0993934154408,3635.599735887615,2723.9006065845592
D02_day26_resx2.tiff,4627.253876180128,2468.209830543708,4782.746123819872,2657.7901694562925
D02_day27_resx2.tiff,4620.507199084477,2376.3776949786743,4917.492800915523,2717.622305021325
D02_day28_resx2.tiff,544.5418773090876,1126.152403237009,613.458122690912,1263.847596762991
D02_day28_resx2.tiff,4746.747224226122,2561.207621801143,4815.252775773878,2748.792378198857
D02_day28_resx2.tiff,5114.044934354257,2425.2915540186264,5267.955065645742,2688.708445981374
D02_day28_resx2.tiff,167.51299154027663,2499.220874256535,334.4870084597238,2698.779125743465
D02_day28_resx2.tiff,5786.010466754032,2609.1678644349668,5915.989533245967,2760.832135565033
D02_day28_resx2.tiff,2224.2765066611805,1876.2360356753663,2401.72349333882,2089.763564324633
D02_day29_resx2.tiff,5251.157762426223,2337.5035933049,5402.842237573777,2792.4964066951006
D02_day29_resx2.tiff,6406.709042973162,2264.3070152165837,6511.290957026838,2541.6929847834167
D02_day29_resx2.tiff,1002.7210155373598,2499.304806474018,1275.2789844626404,2774.6951935259817
D02_day29_resx2.tiff,2162.4791488147166,1878.2582228801457,2411.5208511852834,2111.7413771198544
D02_day29_resx2.tiff,2625.7648495156013,2318.4351222853734,2900.235150484399,2711.5648777146266
D03_day01_resx2.tiff,1949.214737156912,2416.2009955734466,2060.785262843088,2597.799004426553
D03_day01_resx2.tiff,4908.123003082104,2325.415243602285,5181.876996917896,2700.584756397715
D03_day01_resx2.tiff,4738.2684746434725,2642.3158501868447,4835.731525356528,2927.6841498131557
D03_day01_resx2.tiff,3235.9432785175068,2436.3467725827595,3462.056721482493,2749.6532274172405
D03_day01_resx2.tiff,2182.3142498735187,1863.291354018626,2371.685750126481,2126.708245981374
D03_day01_resx2.tiff,2707.106593306957,1774.717841333738,3010.8934066930437,2423.2821586662617
D03_day01_resx2.tiff,1476.6118132660126,2373.4903408495074,1873.3881867339876,2816.509659150493
D03_day01_resx2.tiff,2234.149767400774,2286.196578088316,2339.8502325992254,2463.803421911684
D03_day01_resx2.tiff,2355.1437427033948,2459.1678644349668,2454.856257296605,2610.832135565033
D03_day02_resx2.tiff,1736.8377738215115,2427.397573661762,2009.1622261784887,2786.602426338237
D03_day02_resx2.tiff,1892.268036033213,2072.4483747407658,2085.7319639667867,2477.5516252592342
D03_day02_resx2.tiff,3360.9501485720125,2332.439539770504,3565.050251427988,2729.560460229496
D03_day02_resx2.tiff,6667.012142162253,2548.2230829991004,6862.987857837747,2749.7769170009
D03_day02_resx2.tiff,7044.60616147703,2593.273884078103,7200.0,2840.726115921897
D03_day02_resx2.tiff,2173.7331612664348,1836.355607553021,2456.266838733565,2157.6443924469786
D03_day02_resx2.tiff,2825.6293992187348,1565.9495593030997,3132.370600781265,2424.0500406969004
D03_day02_resx2.tiff,2447.453734045966,2247.583108037252,2946.546265954034,2774.416891962748
D03_day03_resx2.tiff,3018.5617838314733,1203.2120392862737,3107.438216168527,1394.7879607137263
D03_day03_resx2.tiff,2044.1375260403836,2056.205413058577,2161.862473959617,2241.7945869414225
D03_day03_resx2.tiff,134.42077835467273,2563.278301563234,347.5792216453277,2814.721698436766
D03_day03_resx2.tiff,4017.976226429413,2616.2451704247537,4184.023773570587,2837.7548295752467
D03_day03_resx2.tiff,3105.15069928369,1950.691236643828,3416.84930071631,2575.308763356172
D03_day03_resx2.tiff,2430.309670006845,1879.9850991841452,2791.690329993155,2770.0149008158546
D03_day03_resx2.tiff,4859.467802965533,2426.342355097629,5066.532197034468,2735.657644902371
D03_day04_resx2.tiff,404.0528855048342,2543.2429616821883,537.9471144951663,2762.757038317812
D03_day04_resx2.tiff,4875.847740471878,2386.421869829982,5090.152259528123,2767.5781301700185
